Industry,Year,Revenue,ProfitMargin,MarketCap,GrowthRate,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance
Energy,2022,189.4,19.9,646.2,-18.8,32.1,24.6,41.1,30.7
Energy,2023,149.2,25.9,357.8,-21.2,34,28.1,42.7,31.3
Energy,2024,140.6,19.2,316,-5.8,35.5,33.9,42.3,30.3
Energy,2025,140.6,14.9,200.6,0,34.4,35.1,40.5,27.7
Energy,2015,801.3,14.2,1037.3,,52.2,4.9,67,84.9
Energy,2016,682,19.4,2500.4,-14.9,52.5,6.4,67.9,83.3
Energy,2017,593.6,17.8,1639.5,-13,54.1,6.5,68.6,87.3
Energy,2018,437.1,12.9,904.7,-26.4,54.6,5.8,71.1,86.9
Energy,2019,304.6,18.9,764.2,-30.3,56.4,6.4,73.7,89
Energy,2020,224.9,25.9,646,-26.2,58.3,10.7,76.3,87.9
Energy,2021,169.4,27.3,472.3,-24.7,59.7,12.4,77.2,89.6
Energy,2022,124.9,27.2,570.3,-26.3,60.7,15.5,77.8,88.7
Energy,2023,113.6,34.6,572,-9,61,16.9,78.7,87.4
Energy,2024,93.1,30.5,417.4,-18.1,61.5,19.3,78.5,86.8
Energy,2025,69.3,25.1,292.1,-25.5,65.1,23.9,81.7,89.7
Manufacturing,2015,2588,8.7,2915.4,,45.8,53.9,43.6,39.8
Manufacturing,2016,2453.6,10.3,4738.3,-5.2,45.6,51.4,44.8,40.6
Manufacturing,2017,2259.1,14.2,4079,-7.9,48.1,55.5,45,43.6
Manufacturing,2018,2166.2,12.4,4532,-4.1,48.9,56.4,44.2,46.2
Manufacturing,2019,2234.5,9.4,2706,3.2,50.2,57.8,45.2,47.6
Manufacturing,2020,2192,7.6,2844.2,-1.9,48.2,54.9,41.4,48.4
Manufacturing,2021,2334.8,7,1760.4,6.5,47,53.8,40.7,46.4
Manufacturing,2022,2304.8,7.9,3248.8,-1.3,46.3,54.1,40.3,44.5
Manufacturing,2023,2037.2,10.2,2752,-11.6,47.5,56.7,44.7,41
Manufacturing,2024,2253,10.1,4780.4,10.6,49.3,59.6,44.5,43.7
Manufacturing,2025,2343.5,7.8,3334.8,4,49.4,60,44.8,43.3
Healthcare,2015,694.7,9.7,1064.6,,38.2,55.7,30.6,28.3
Healthcare,2016,765.5,13.1,1663.1,10.2,37.9,55,30.9,27.6
Healthcare,2017,803.9,16.3,1755.6,5,39.1,58.3,34.5,24.4
Healthcare,2018,871.3,22.6,3051,8.4,38.8,56.5,34.6,25.2
Healthcare,2019,962.2,18.3,2634.5,10.4,41.7,60.6,37.6,26.9
Healthcare,2020,1053.9,20.1,4960.1,9.5,42.7,58.8,39,30.3
Healthcare,2021,1063.6,19.9,3053.7,0.9,45.1,61.8,39.6,33.9
Healthcare,2022,1102.8,20.2,2254.1,3.7,44.2,58.6,39.6,34.4
Healthcare,2023,1021,20.7,3316.1,-7.4,45.1,58.2,40.9,36.1
Healthcare,2024,1255.9,19.8,5158.7,23,46.2,59.3,40.9,38.4
Healthcare,2025,1401.9,17.9,3097.3,11.6,46.2,58.6,41.4,38.5
Healthcare,2015,1216.8,23.1,5725.7,,69.4,74.3,82.3,51.7
Healthcare,2016,1374.8,23.2,6035.2,13,70.3,76.1,82.6,52.3
Healthcare,2017,1454.4,19.6,3248.8,5.8,72.4,79.6,85.6,52.1
Healthcare,2018,1759,20.7,7553.9,20.9,71.5,78.6,84.4,51.5
Healthcare,2019,2006.8,22.1,7927,14.1,72.3,79.8,83.7,53.5
Healthcare,2020,2205.2,20.9,8567,9.9,75,81.9,88.5,54.6
Healthcare,2021,2442,21.5,6630.9,10.7,76,83.1,89.1,55.8
Healthcare,2022,2642.5,19,5432.9,8.2,75.8,82.7,91,53.6
Healthcare,2023,2869.7,21.8,8912.3,8.6,74.5,85.8,86.1,51.5
Healthcare,2024,3314.6,24.5,8969.6,15.5,75.2,87.2,86.2,52.2
Healthcare,2025,3751.1,21.4,17010.7,13.2,76.1,87,88.1,53.2
Retail,2015,1973,3.1,856.9,,65.2,32.7,84.3,78.7
Retail,2016,1829.9,3.6,866,-7.3,66.3,31.7,88.9,78.2
Retail,2017,1792.1,3.1,1094.4,-2.1,66.3,32.7,91.7,74.6
Retail,2018,2063.1,2.8,1237,15.1,67.6,39,92.1,71.8
Retail,2019,2135.3,2.4,811.9,3.5,69.8,39.9,93.8,75.6
Retail,2020,2344.1,2.3,975.3,9.8,70.9,41.4,94.2,77.1
Retail,2021,2480.6,4.5,1489.6,5.8,72.5,42.7,95.3,79.4
Retail,2022,2901.8,2.7,1292.7,17,74.8,43.6,98.9,82
Retail,2023,3095.9,1.2,631.3,6.7,76.5,45.9,100,83.7
Retail,2024,3396.2,-0.1,6764.4,9.7,76.8,46.7,97.3,86.2
Retail,2025,3558.2,0.1,25.4,4.8,77.2,49.4,96.5,85.7
Finance,2015,990.7,13.3,2512.9,,76.1,76.5,86,65.8
Finance,2016,1159.2,13.1,2313.9,17,75.5,76.3,86.2,64.2
Finance,2017,1396.9,12.4,2406.1,20.5,75.3,74.2,85.8,65.9
Finance,2018,1590.4,15,2166.7,13.9,76.1,76.3,86.3,65.6
Finance,2019,1885.8,16.7,2638.1,18.6,76.3,75.7,86.7,66.5
Finance,2020,2248.1,17.1,3626,19.2,77,74.3,87.5,69.1
Finance,2021,2779.7,11,3695,23.6,76.9,73.4,87.9,69.3
Finance,2022,3247.9,11,6543.3,16.8,78.9,75.7,90.7,70.3
Finance,2023,3465.2,9.1,6095.1,6.7,80.4,77.5,91,72.8
Finance,2024,4084.4,6.6,2328.4,17.9,80.9,77.6,91.8,73.4
Finance,2025,4774,5.8,3423.4,16.9,82.2,80.1,90.8,75.7
Consumer Goods,2015,2080,7.6,1863.9,,56,73.1,63.2,31.6
Consumer Goods,2016,1885,6.6,2156.6,-9.4,55.1,71.8,62.9,30.6
Consumer Goods,2017,2011,9.3,3231.9,6.7,56.4,73.2,63,33
Consumer Goods,2018,2162.5,11.2,4642.6,7.5,55.9,75.8,60.5,31.3
Consumer Goods,2019,2266.6,11.4,2926.6,4.8,56,78.9,58.3,30.8
Consumer Goods,2020,2132.2,13.5,5807.7,-5.9,57.4,78.7,60.8,32.6
Consumer Goods,2021,2328,14.9,8568.7,9.2,57.7,77.7,61,34.4
Consumer Goods,2022,2576.7,16.5,7733.8,10.7,56.7,75.7,61.8,32.5
Consumer Goods,2023,2834.6,14.3,4440.3,10,56.8,74.9,62.3,33.1
Consumer Goods,2024,2978.7,14.6,8470,5.1,58,77.5,63.4,33
Consumer Goods,2025,2758.1,12.5,4637.6,-7.4,57.9,80.4,61.2,32.3
Consumer Goods,2015,1294.5,7.6,2311,,35.8,6.6,34.9,66
Consumer Goods,2016,1275.7,9.6,2924.1,-1.5,34.9,4.3,34.4,66.1
Consumer Goods,2017,1360.2,10.8,3661.7,6.6,35.2,4.8,37.2,63.7
Consumer Goods,2018,1583.7,10.9,2838.4,16.4,35.7,4.1,37.9,65
Consumer Goods,2019,1661.5,11.7,4070,4.9,36,5.4,37.2,65.4
Consumer Goods,2020,1993.2,11.2,5037.4,20,37.2,3.5,39.2,69
Consumer Goods,2021,2331.1,12.2,3490,17,36.8,5.3,40.6,64.6
Consumer Goods,2022,2448.4,13.1,4175.5,5,37.5,8.5,40.3,63.8
Consumer Goods,2023,2599.2,11.8,6654.4,6.2,39.5,11.2,43.6,63.5
Consumer Goods,2024,2760.7,12.2,4410.7,6.2,40.9,11,48.1,63.7
Consumer Goods,2025,2666.6,13.6,5884.2,-3.4,41.5,13.9,47.8,62.8
Consumer Goods,2015,1101.8,4.9,603.6,,38.5,50.3,59.3,6
Consumer Goods,2016,1211.3,5,1326.7,9.9,40.8,54.3,60.9,7.1
Consumer Goods,2017,1281.4,6,780.7,5.8,40.7,53.7,62.2,6.3
Consumer Goods,2018,1272.7,5.4,1591.8,-0.7,39.2,50.4,59.2,7.9
Consumer Goods,2019,1437.6,7.5,1953.4,13,40.9,48.7,63.1,11
Consumer Goods,2020,1492.3,5.3,1142.8,3.8,43.2,50.8,63.7,15
Consumer Goods,2021,1398.4,5.1,1689.9,-6.3,43.6,49.5,64.4,17
Consumer Goods,2022,1672.2,5.6,1389.3,19.6,45,50.8,65.4,18.7
Consumer Goods,2023,1650.3,9.5,1610.9,-1.3,47.4,55,68.8,18.6
Consumer Goods,2024,1853,13.3,5023.3,12.3,47,56.2,69.5,15.3
Consumer Goods,2025,1893.4,14,3001.6,2.2,46.9,52.7,67.7,20.3
Finance,2015,2366.3,14.5,6406.3,,62.2,60.2,52.4,74.1
Finance,2016,2650,12.1,5193.8,12,62.7,62,52,74.1
Finance,2017,2850.3,13.4,3786,7.6,62.7,63,49.3,75.7
Finance,2018,3276.4,15.2,7937.5,15,62.4,63.3,48.9,75
Finance,2019,3974.4,16.8,6925.5,21.3,61.4,64.3,47.3,72.5
Finance,2020,4354.4,17.4,11437.4,9.6,61.3,63.2,46.5,74.1
Finance,2021,4647.6,17.1,9456.9,6.7,63.1,65.9,46.7,76.6
Finance,2022,4993.3,16.5,12564.8,7.4,63.7,66.7,48.5,75.9
Finance,2023,4928.6,14.3,8155.6,-1.3,65.5,68.4,51.9,76.3
Finance,2024,5492.8,14.1,10399.3,11.4,67.1,69.2,54.1,77.9
Finance,2025,5949,12.3,11128.7,8.3,66.9,71.1,53.1,76.4
Healthcare,2015,792.9,19.9,1592.4,,24.8,28.7,16.1,29.6
Healthcare,2016,957.1,18.6,2323.3,20.7,25.8,30.9,17.4,29
Healthcare,2017,1183.6,17.8,4232.8,23.7,28.9,32.8,20.8,33
Healthcare,2018,1375.7,17,4098.8,16.2,28.1,33.5,19.1,31.8
Healthcare,2019,1474.6,14.1,3626.6,7.2,27.8,34.1,20.1,29.2
Healthcare,2020,1849.9,15.2,6164.2,25.5,28.9,37.7,18.6,30.4
Healthcare,2021,2096.4,12.8,5463.4,13.3,27.6,37.1,16.8,29
Healthcare,2022,2505.8,19.6,11659.2,19.5,28.1,41.1,14.7,28.6
Healthcare,2023,2726.7,17.4,6745.6,8.8,30.8,43.2,18.1,31.1
Healthcare,2024,3445.4,19.4,14880.4,26.4,30.3,44.2,17.9,28.9
Healthcare,2025,4213.9,17.3,11026.8,22.3,30.9,42.4,20.3,30.1
Consumer Goods,2015,1587.4,14.7,4747.2,,49.6,47.4,53.5,47.9
Consumer Goods,2016,1884.7,16.9,5745.2,18.7,50.3,48.9,54.5,47.5
Consumer Goods,2017,2171,15.7,7625.5,15.2,50.9,49,56.5,47.3
Consumer Goods,2018,2146.6,12.8,3314.9,-1.1,52.3,50.3,57.4,49.3
Consumer Goods,2019,2215.1,13,3964,3.2,53.1,49.3,57.9,52.1
Consumer Goods,2020,2460.5,14.5,6256.3,11.1,54.9,52.4,59.8,52.7
Consumer Goods,2021,2640.7,13.5,3818.4,7.3,55.9,56.1,59.3,52.2
Consumer Goods,2022,2788.7,12.9,3896.1,5.6,57.5,56.4,61.3,54.9
Consumer Goods,2023,3117.6,12.7,8672.3,11.8,58.8,58.6,64,53.7
Consumer Goods,2024,3320.2,13.6,6673.2,6.5,60.4,59.2,66.4,55.7
Consumer Goods,2025,3611.4,12.7,8264.2,8.8,61.3,64.7,64.8,54.3
Consumer Goods,2015,1432.5,0.8,179.9,,39.3,21.5,48.3,47.9
Consumer Goods,2016,1610.8,-2.2,4800.5,12.4,42.6,23.5,52.9,51.3
Consumer Goods,2017,1465.4,0.1,16,-9,45.1,22.7,60.4,52.3
Consumer Goods,2018,1396.9,-2.1,4508.2,-4.7,46.5,23.9,64.6,50.9
Consumer Goods,2019,1452.7,-0.8,2996.7,4,46.6,25.6,65.4,48.8
Consumer Goods,2020,1543.6,-0.9,3972,6.3,46.9,28.1,62.6,49.9
Consumer Goods,2021,1721.2,1.6,650.8,11.5,47.7,30.1,60.6,52.3
Consumer Goods,2022,1842,4.3,1848.3,7,50.9,34.3,64.3,54.1
Consumer Goods,2023,1878.7,4.7,1040,2,51.8,37.8,62.5,55.2
Consumer Goods,2024,1794.9,3.7,994.5,-4.5,52.2,37.9,62.8,56
Consumer Goods,2025,2209.3,1.6,839.8,23.1,55.1,40.4,64.6,60.4
Utilities,2015,864,7.7,994.2,,55,58.2,66.7,40.2
Utilities,2016,976.4,9.5,778.6,13,55.1,57.6,67,40.6
Utilities,2017,924.7,9.7,825.6,-5.3,55.2,57.6,66.6,41.4
Utilities,2018,955.6,11,977.8,3.3,57.4,57.3,69.5,45.3
Utilities,2019,1003.8,11.6,1089.2,5,57.7,55.3,69.7,48
Utilities,2020,1010.9,11.4,1440.1,0.7,59.5,58.8,71.5,48.3
Utilities,2021,1104.8,14,1959.1,9.3,59.9,57.4,73.6,48.6
Utilities,2022,1155.3,11.8,1902.2,4.6,62,59.8,73.5,52.7
Utilities,2023,1173,10.4,1738.8,1.5,62.8,62.6,74.5,51.3
Utilities,2024,1090.3,10.7,1086.8,-7,62.5,64.2,74.6,48.8
Utilities,2025,1108.8,10.3,1498.4,1.7,65.1,66.2,79,50.1
Retail,2015,461.1,8.7,682.5,,45.5,40,40.5,56.1
Retail,2016,419.7,7.7,718.7,-9,45,39.9,38.9,56.3
Retail,2017,465.5,8.4,602.3,10.9,45.1,42.6,38.3,54.4
Retail,2018,420.5,8.6,507.4,-9.7,47.6,46.3,40.5,55.9
Retail,2019,424.7,9.4,562.4,1,48.8,46.8,40.8,58.9
Retail,2020,455.7,10.1,859.4,7.3,49,46.1,41.2,59.7
Retail,2021,438.3,11,1173.9,-3.8,49.4,45.1,44.4,58.6
Retail,2022,452.6,10.1,666,3.2,48.2,46,41.8,56.8
Retail,2023,409.9,8.5,397.1,-9.4,47.9,46.5,42.6,54.5
Retail,2024,468.5,7,664.4,14.3,48.8,45,44.3,57.1
Retail,2025,547.8,5,678.4,16.9,49.9,47.4,46.4,56
Technology,2015,36974.2,15.9,131175.1,,69.8,89,72,48.3
Technology,2016,35695.2,14.5,79939.3,-3.5,68.4,86.9,72.8,45.6
Technology,2017,41361.7,11.5,126343.6,15.9,69.1,84.9,74.3,48
Technology,2018,43647,9.1,121270.4,5.5,69.7,87.9,71.9,49.4
Technology,2019,44862.3,9.8,114754.7,2.8,69.2,88.5,71.2,48
Technology,2020,46826,9.5,141473.9,4.4,71.2,92.4,71.8,49.6
Technology,2021,47871.5,10,132888.4,2.2,71.8,93.3,73.5,48.7
Technology,2022,42570.2,12.2,127286.5,-11.1,73.1,97.4,72.4,49.4
Technology,2023,39742.7,10.8,89107.5,-6.6,73.3,99.3,73.6,47.1
Technology,2024,37042.3,8.6,70603.9,-6.8,72.4,95.3,72.3,49.7
Technology,2025,41357.3,7.6,60954.7,11.6,71.6,93.5,73.2,48.2
Healthcare,2015,700.2,14,2340.3,,36.3,58.7,17,33.1
Healthcare,2016,621,17.9,1898.9,-11.3,35.8,56.7,17.2,33.4
Healthcare,2017,589.4,23.3,1896.1,-5.1,35.8,55.3,19.3,32.8
Healthcare,2018,603.4,26.7,2464.1,2.4,36,56.8,18,33.3
Healthcare,2019,598.4,26.7,1729.2,-0.8,37.1,60.1,16.1,35
Healthcare,2020,637.9,26.5,2893.9,6.6,37.8,59.1,19.1,35.2
Healthcare,2021,666.5,29.9,4319.7,4.5,37.8,60.2,18.2,35
Healthcare,2022,694.6,34.1,2844.4,4.2,37.2,61.9,17.8,32
Healthcare,2023,728.9,27.4,2047.6,4.9,38.6,61.2,20.6,34
Healthcare,2024,786,30.2,4434.6,7.8,40.1,64.6,20.2,35.5
Healthcare,2025,820.5,30.2,2837.5,4.4,40,62.3,21.6,36
Finance,2015,8353.2,9.4,10515.8,,90.1,98.1,89.4,82.8
Finance,2016,8973.5,8.1,14316.8,7.4,90.6,100,87.7,84
Finance,2017,9247.1,3.8,5925.8,3,89.6,97.9,89.3,81.5
Finance,2018,9384.3,1.2,2134.9,1.5,90.7,97.1,90.2,85
Finance,2019,9766.5,-1.2,20466,4.1,90.8,98.1,90.6,83.8
Finance,2020,9564.7,0.5,528.5,-2.1,92.2,99.9,91.8,84.8
Finance,2021,9287.1,-0.9,19718,-2.9,92.9,100,89.4,89.4
Finance,2022,9322.5,-1.7,11106.3,0.4,94.9,100,92.5,92.4
Finance,2023,9091.6,-0.3,10725.7,-2.5,95.5,99.9,92.8,93.8
Finance,2024,9624.4,-0.1,9695.7,5.9,95.9,100,93.3,94.3
Finance,2025,10588.4,2,2859,10,96,100,93.3,94.7
Finance,2015,198.6,15.2,525.6,,60.5,94.2,42.4,45
Finance,2016,193.1,15.3,281.8,-2.8,62.7,95.9,46.1,46
Finance,2017,217,17.4,539.8,12.4,63.7,99.8,45.9,45.4
Finance,2018,204.6,17.5,501.9,-5.7,64.8,100,47.3,47.1
Finance,2019,222.7,14.6,331.6,8.8,65,100,48.1,47.1
Finance,2020,244.5,15.3,414.4,9.8,65,100,45.6,49.4
Finance,2021,245,15.1,536.1,0.2,65.7,99.4,45.7,51.9
Finance,2022,264.7,16.4,348.4,8,66.4,100,46.9,52.4
Finance,2023,249.9,17,753.6,-5.6,66.3,97.1,48.8,53.1
Finance,2024,225.4,18.4,630.8,-9.8,67.7,98.8,52.9,51.3
Finance,2025,262.7,18.3,737.5,16.5,69,99.9,53.9,53.1
Consumer Goods,2015,1504.3,12.7,4665.2,,42,80.6,19.3,26.2
Consumer Goods,2016,1376.8,15.1,2258.9,-8.5,41.5,81.3,16.7,26.6
Consumer Goods,2017,1416.7,15.6,3923.1,2.9,43.2,81.8,19.3,28.5
Consumer Goods,2018,1471.1,15,3200.3,3.8,46,83.8,23,31
Consumer Goods,2019,1672.7,10.6,2423.9,13.7,44.9,82.8,23.2,28.7
Consumer Goods,2020,1787.9,13.2,5229.7,6.9,45.3,83.6,22.3,29.9
Consumer Goods,2021,1796.9,11.6,4846.9,0.5,45.7,81.8,24.6,30.6
Consumer Goods,2022,1744.6,12,3466.2,-2.9,46.7,84.3,24.7,31.2
Consumer Goods,2023,1878.5,13.5,5213.1,7.7,48.2,85.5,26.2,32.9
Consumer Goods,2024,2145,15.4,6077.9,14.2,47,83.8,24.9,32.5
Consumer Goods,2025,2004.3,19,7719,-6.6,49.6,88,26.1,34.6
Consumer Goods,2015,1022.5,-3,1927.3,,48.5,54.3,27.1,64
Consumer Goods,2016,1061.4,-3.6,4247.1,3.8,47,54.1,24.8,62.1
Consumer Goods,2017,1120.2,-4,1393.9,5.5,47.3,54.9,25.8,61.2
Consumer Goods,2018,1342.1,-4.5,2639.7,19.8,48.9,52.8,28,65.9
Consumer Goods,2019,1357.8,-5.5,965.3,1.2,49,50.2,30,66.9
Consumer Goods,2020,1432.9,-5.9,5994.9,5.5,51,50.1,33.7,69.3
Consumer Goods,2021,1405.9,-5.7,6085.4,-1.9,52.1,50.3,33.7,72.2
Consumer Goods,2022,1381,-5,2915.8,-1.8,54.4,53,36,74.3
Consumer Goods,2023,1419.8,-7.2,2885.5,2.8,56.4,54.9,39.4,74.9
Consumer Goods,2024,1382.6,-8.6,1198,-2.6,57.4,52.7,41.5,77.9
Consumer Goods,2025,1557.5,-5.8,3437,12.7,57.8,55.3,42,76.1
Manufacturing,2015,1014.5,9.8,1125,,46.7,23.9,52,64.3
Manufacturing,2016,1039.1,6,1174.4,2.4,47.4,24.7,53.7,63.9
Manufacturing,2017,1087.3,4.6,412.7,4.6,48.8,25.7,56,64.7
Manufacturing,2018,1104,8.6,1520,1.5,49.3,25.3,56.8,65.8
Manufacturing,2019,1270.8,4.3,1094.7,15.1,49.1,28.4,55,63.9
Manufacturing,2020,1328.9,5.7,1198.4,4.6,50,31,55,64
Manufacturing,2021,1249.1,6.8,1322.6,-6,49.7,29.1,55.8,64.2
Manufacturing,2022,1294.8,6.5,987.7,3.7,50.8,29.1,57.4,66
Manufacturing,2023,1235.1,7.8,1493.7,-4.6,53.9,31.8,59.2,70.6
Manufacturing,2024,1419.9,5.2,1302.7,15,56.4,35.6,62.5,71.1
Manufacturing,2025,1503.4,3.4,948,5.9,55.8,34.5,64.4,68.6
Healthcare,2015,3053.7,18.1,5522.8,,67.5,75.9,86.5,39.9
Healthcare,2016,3301.5,15.1,7885,8.1,68,75.4,86.2,42.4
Healthcare,2017,3445.5,15.9,11679.6,4.4,69.2,79.2,84.9,43.4
Healthcare,2018,3718.8,17.9,14071.3,7.9,69.5,80.5,86.5,41.3
Healthcare,2019,4178.1,20.2,11598.9,12.3,68.1,78.3,84.9,40.9
Healthcare,2020,4703,23.5,23071,12.6,71,82.6,84.7,45.7
Healthcare,2021,4383.6,24.7,16702.6,-6.8,72,84.2,84.2,47.6
Healthcare,2022,4894,28.7,14750.8,11.6,72.5,86.6,82.1,49
Healthcare,2023,4847.2,26.3,25939.8,-1,73.6,90.2,79.6,51
Healthcare,2024,5477.5,23.2,14704.1,13,74.1,94.2,80.2,47.8
Healthcare,2025,5944.8,23.1,27936.4,8.5,75.6,97.7,80.9,48.3
Healthcare,2015,1921.1,16.8,4615.2,,56.1,81,48.5,38.8
Healthcare,2016,1895.1,17.9,3768.2,-1.4,56.8,81.5,52.1,36.9
Healthcare,2017,2124.9,18.9,8136.7,12.1,58.2,80.8,54.5,39.4
Healthcare,2018,2296.5,21.4,8957.9,8.1,57.6,81.5,54.8,36.4
Healthcare,2019,2511.6,19.2,10515.1,9.4,59.3,85.5,54.4,37.9
Healthcare,2020,2810.9,18.8,10594.9,11.9,58.8,86.2,54.2,35.9
Healthcare,2021,2747.6,19.5,10908.4,-2.3,59.6,89.2,52.7,36.8
Healthcare,2022,2663.3,17.6,10241.9,-3.1,58.7,92.7,51.3,32
Healthcare,2023,3004.5,18.5,9749.9,12.8,58.9,93.6,51,32
Healthcare,2024,3258,15.7,12682.7,8.4,58.8,91.4,52.5,32.4
Healthcare,2025,3361.4,17.9,12338.4,3.2,59.7,95.4,49.4,34.4
Retail,2015,1024.1,2.6,362.4,,39.5,51.1,48.9,18.4
Retail,2016,1232.6,4.1,953.2,20.4,40.8,50.2,53.7,18.4
Retail,2017,1239.3,1.9,247.6,0.5,40.8,50.5,54.2,17.7
Retail,2018,1363.4,1.8,406.7,10,40.5,50.5,52.6,18.5
Retail,2019,1538.1,2.1,680.7,12.8,40.4,47.5,54.3,19.3
Retail,2020,1637.4,4.4,1654,6.5,41.5,48.1,56,20.3
Retail,2021,1834.3,3.5,1340.7,12,42.8,48.9,56.9,22.7
Retail,2022,1790.5,0.1,52.6,-2.4,42.6,48.8,56.2,22.8
Retail,2023,1897.2,-0.8,8578.6,6,46.1,53.7,59.4,25.2
Retail,2024,1891.2,1.9,864.7,-0.3,48,54.6,61.7,27.9
Retail,2025,1786.5,4,1695.6,-5.5,49.6,60.2,62.2,26.3
Consumer Goods,2015,613.9,8.8,1341.4,,23.6,6.3,31.4,33.1
Consumer Goods,2016,704.6,12.4,1751.2,14.8,23.5,5.1,33.6,31.8
Consumer Goods,2017,732.6,10.8,1497.1,4,25.3,9.8,34.8,31.2
Consumer Goods,2018,797.7,11.2,1183.3,8.9,27.4,11.3,37.2,33.8
Consumer Goods,2019,868.3,11.6,1074,8.9,25.1,8.3,36.3,30.7
Consumer Goods,2020,1073.5,13.5,2124.6,23.6,25.2,6.8,36,32.9
Consumer Goods,2021,1282.3,13.6,3901.2,19.5,26.3,4.2,39,35.7
Consumer Goods,2022,1405.8,12.8,3378.1,9.6,26,4.6,36.1,37.5
Consumer Goods,2023,1412.9,12.6,2122.7,0.5,27,5.3,39.2,36.6
Consumer Goods,2024,1395.7,16.3,4020.3,-1.2,25.7,3.4,37,36.5
Consumer Goods,2025,1469.1,14.8,2599.6,5.3,26.6,5.8,35.1,38.8
Utilities,2015,879.5,10,1281.2,,49.8,84.2,38.8,26.5
Utilities,2016,949.5,11,1152.3,8,51.8,87.8,39.4,28.1
Utilities,2017,1110,11.8,1313.8,16.9,52.5,86.1,38,33.4
Utilities,2018,1189.5,12.1,2077.5,7.2,54.8,91.2,38.9,34.5
Utilities,2019,1258.2,10.8,1490.3,5.8,54.6,90.4,39.1,34.2
Utilities,2020,1289.5,10.4,1813.1,2.5,53.3,90.3,38,31.6
Utilities,2021,1340,10.8,1314.2,3.9,53.5,90.1,38.5,31.7
Utilities,2022,1280.1,10.2,1677.8,-4.5,54.5,88.9,42.6,32.1
Utilities,2023,1204.6,11.1,1978.9,-5.9,53.4,87.3,37.8,35
Utilities,2024,1168.8,9.2,1429.4,-3,53.8,87.7,34.5,39.2
Utilities,2025,1162.9,9.8,1564.1,-0.5,55.8,92.1,37.4,37.9
Retail,2015,3636.5,5.8,3967.2,,44.5,27.3,31.5,74.7
Retail,2016,4061.3,5.2,2852.8,11.7,44.4,28.8,30.8,73.5
Retail,2017,4468.1,2.8,2556.5,10,44.4,26.1,32.2,75
Retail,2018,5408.4,1,1283.4,21,43.8,28.3,30.5,72.6
Retail,2019,5506.2,1.1,749.6,1.8,45.4,30.3,32.1,73.6
Retail,2020,5419.1,0.8,1099.3,-1.6,47.8,34.2,35.4,73.9
Retail,2021,5375.6,3.8,3695,-0.8,49.5,33.9,36,78.7
Retail,2022,6196.1,4.6,2876.3,15.3,50.4,36,36.9,78.2
Retail,2023,6669.8,2.6,2305.6,7.6,51,38,39.2,75.8
Retail,2024,6939.7,0.7,915.4,4,52.2,41.7,38,77
Retail,2025,7401.1,-0.3,8972.8,6.6,53.8,43.8,39.1,78.6
Utilities,2015,1165,14.3,2427.1,,56.5,77.9,58.8,32.8
Utilities,2016,1181,14.8,2271,1.4,57.3,78.5,60.6,32.6
Utilities,2017,1242.2,12.9,1367.3,5.2,58.8,82.5,62.4,31.5
Utilities,2018,1325,13.7,1864.1,6.7,58.5,80.9,61.9,32.8
Utilities,2019,1334.5,12.2,2434.6,0.7,58.4,81.5,60,33.8
Utilities,2020,1293.8,10,1695.7,-3,57.4,80.3,58.4,33.3
Utilities,2021,1321.7,10.6,1548.9,2.2,58,84.9,56.2,32.8
Utilities,2022,1337.7,8.2,1028.4,1.2,59.9,89.7,58.5,31.4
Utilities,2023,1344.1,8,883.3,0.5,58.3,91.7,56.3,27
Utilities,2024,1459.8,9.3,1497.3,8.6,60.4,93,57.4,30.7
Utilities,2025,1498.5,8.3,1466.6,2.7,58.7,95.1,56.5,24.6
Energy,2015,5903.4,-13.8,21129.1,,72.9,72.5,85.1,61.1
Energy,2016,5996.2,-20,17787.1,1.6,73,76.5,84.2,58.4
Energy,2017,7082.5,-0.7,35225,18.1,73.1,77.6,85.8,55.9
Energy,2018,7743.2,-4.6,32778.8,9.3,72.8,77.8,84.4,56.3
Energy,2019,7136,-8,25726.6,-7.8,74.4,77.8,87.6,58
Energy,2020,7163.5,-13.1,24311.7,0.4,74.9,80,86.6,57.9
Energy,2021,8175.8,-6.8,23960.4,14.1,76.2,82.3,86.6,59.6
Energy,2022,9540.2,-0.7,46038.1,16.7,76.4,83.2,85.9,60.2
Energy,2023,11328.9,-1.3,47342.3,18.7,77,86.4,84,60.5
Energy,2024,11562.7,-3.9,42305.1,2.1,76.3,86.9,82,59.8
Energy,2025,11731.7,-3.8,56454,1.5,75.4,84.1,83.6,58.5
Technology,2015,1598.9,16.8,6806.1,,50.1,81.8,40.1,28.4
Technology,2016,2158,17,9253,35,49.7,83.5,39.4,26.1
Technology,2017,2846,21.5,14758.1,31.9,50.4,82.7,40.9,27.4
Technology,2018,3481.6,23.3,12488,22.3,50,85.4,37.7,27
Technology,2019,3922.7,22.1,17381,12.7,50.1,87,38.6,24.9
Technology,2020,4348.1,22.8,15804.9,10.8,50.2,84.3,40.6,25.6
Technology,2021,4298.9,22.4,15193.1,-1.1,49,83.1,41.4,22.3
Technology,2022,4937.8,21.5,22650.5,14.9,50.7,84.6,43.7,23.9
Technology,2023,6159.8,21.7,29669.6,24.7,50.5,84.9,44,22.5
